anger,disgust,fear,joy,sadness,surprise,time,system,video,video_emotion,video_gender
0.07241,0.004274,0.001165,0,0.263949,0.000006,45,affectiva,disgust_M,disgust,M
0.073151,0.004274,0.00117,0,0.26592,0.000006,46,affectiva,disgust_M,disgust,M
0.07312,0.004274,0.001171,0,0.266288,0.000006,47,affectiva,disgust_M,disgust,M
0.073923,0.004274,0.001172,0,0.266808,0.000006,48,affectiva,disgust_M,disgust,M
0.074681,0.004272,0.001177,0,0.268712,0.000005,49,affectiva,disgust_M,disgust,M
0.075158,0.004271,0.00118,0,0.269752,0.000005,50,affectiva,disgust_M,disgust,M
0.076404,0.004271,0.001187,0,0.272575,0.000005,51,affectiva,disgust_M,disgust,M
0.076321,0.004271,0.001192,0,0.27426,0.000005,52,affectiva,disgust_M,disgust,M
0.076755,0.004272,0.001193,0,0.274715,0.000005,53,affectiva,disgust_M,disgust,M
0.075839,0.004271,0.001191,0,0.273846,0.000005,54,affectiva,disgust_M,disgust,M
0.075805,0.004271,0.00119,0,0.273667,0.000005,55,affectiva,disgust_M,disgust,M
0.074379,0.004272,0.001186,0,0.271938,0.000005,56,affectiva,disgust_M,disgust,M
0.072514,0.004272,0.001178,0,0.268787,0.000005,57,affectiva,disgust_M,disgust,M
0.070426,0.004272,0.001167,0,0.264696,0.000006,58,affectiva,disgust_M,disgust,M
0.069462,0.004273,0.001164,0,0.263503,0.000006,59,affectiva,disgust_M,disgust,M
0.068989,0.004273,0.001158,0,0.261303,0.000006,60,affectiva,disgust_M,disgust,M
0.067015,0.004273,0.001146,0,0.257009,0.000006,61,affectiva,disgust_M,disgust,M
0.06556,0.004273,0.001136,0,0.253092,0.000006,62,affectiva,disgust_M,disgust,M
0.064526,0.004274,0.001127,0,0.249648,0.000006,63,affectiva,disgust_M,disgust,M
0.062867,0.004274,0.001114,0,0.24465,0.000006,64,affectiva,disgust_M,disgust,M
0.061037,0.004273,0.001098,0,0.238895,0.000006,65,affectiva,disgust_M,disgust,M
0.058641,0.004272,0.001082,0,0.232703,0.000006,66,affectiva,disgust_M,disgust,M
0.058399,0.004273,0.001076,0,0.230462,0.000006,67,affectiva,disgust_M,disgust,M
0.057839,0.004275,0.001072,0,0.22903,0.000006,68,affectiva,disgust_M,disgust,M
0.057428,0.004275,0.001067,0,0.227213,0.000007,69,affectiva,disgust_M,disgust,M
0.057833,0.004275,0.001067,0,0.227239,0.000007,70,affectiva,disgust_M,disgust,M
0.057037,0.004275,0.001058,0,0.223877,0.000007,71,affectiva,disgust_M,disgust,M
0.058446,0.004276,0.001064,0,0.225929,0.000007,72,affectiva,disgust_M,disgust,M
0.060118,0.004276,0.001074,0,0.229583,0.000006,73,affectiva,disgust_M,disgust,M
0.063523,0.004274,0.001095,0,0.237387,0.000006,74,affectiva,disgust_M,disgust,M
0.063563,0.004273,0.001097,0,0.238355,0.000006,75,affectiva,disgust_M,disgust,M
0.063843,0.004272,0.001105,0,0.241182,0.000006,76,affectiva,disgust_M,disgust,M
0.063314,0.004272,0.001107,0,0.242002,0.000006,77,affectiva,disgust_M,disgust,M
0.065428,0.004271,0.001122,0,0.247798,0.000006,78,affectiva,disgust_M,disgust,M
0.067665,0.00427,0.001139,0,0.254083,0.000006,79,affectiva,disgust_M,disgust,M
0.067073,0.00427,0.00114,0,0.254333,0.000006,80,affectiva,disgust_M,disgust,M
0.06534,0.00427,0.001132,0,0.251175,0.000006,81,affectiva,disgust_M,disgust,M
0.064562,0.00427,0.00113,0,0.250705,0.000006,82,affectiva,disgust_M,disgust,M
0.063807,0.00427,0.001126,0,0.249017,0.000006,83,affectiva,disgust_M,disgust,M
0.062095,0.00427,0.001115,0,0.245064,0.000006,84,affectiva,disgust_M,disgust,M
0.061021,0.00427,0.001111,0,0.243299,0.000006,85,affectiva,disgust_M,disgust,M
0.057827,0.004269,0.001091,0,0.2361,0.000006,86,affectiva,disgust_M,disgust,M
0.056362,0.004268,0.001084,0,0.233531,0.000006,87,affectiva,disgust_M,disgust,M
0.053514,0.004268,0.001063,0,0.225489,0.000007,88,affectiva,disgust_M,disgust,M
0.050244,0.004266,0.001036,0,0.215652,0.000007,89,affectiva,disgust_M,disgust,M
0.050562,0.004265,0.001041,0,0.217319,0.000007,90,affectiva,disgust_M,disgust,M
0.045644,0.004265,0.000998,0,0.201881,0.000007,91,affectiva,disgust_M,disgust,M
0.043261,0.004266,0.000978,0,0.194373,0.000008,92,affectiva,disgust_M,disgust,M
0.042376,0.004266,0.00097,0,0.191628,0.000008,93,affectiva,disgust_M,disgust,M
0.04171,0.004265,0.000963,0,0.188994,0.000008,94,affectiva,disgust_M,disgust,M
0.042069,0.004265,0.000965,0,0.189648,0.000008,95,affectiva,disgust_M,disgust,M
0.039673,0.004266,0.000941,0,0.181225,0.000008,96,affectiva,disgust_M,disgust,M
0.040533,0.004266,0.00095,0,0.184297,0.000008,97,affectiva,disgust_M,disgust,M
0.041914,0.004265,0.000963,0,0.188949,0.000008,98,affectiva,disgust_M,disgust,M
0.044457,0.004265,0.000987,0,0.197625,0.000008,99,affectiva,disgust_M,disgust,M
0.043269,0.004266,0.000976,0,0.193676,0.000008,100,affectiva,disgust_M,disgust,M
0.045267,0.004266,0.000994,0,0.200236,0.000007,101,affectiva,disgust_M,disgust,M
0.046492,0.004266,0.001004,0,0.203821,0.000007,102,affectiva,disgust_M,disgust,M
0.046632,0.004266,0.001003,0,0.203391,0.000007,103,affectiva,disgust_M,disgust,M
0.049687,0.004266,0.00103,0,0.213564,0.000007,104,affectiva,disgust_M,disgust,M
0.049642,0.004266,0.00103,0,0.213517,0.000007,105,affectiva,disgust_M,disgust,M
0.049297,0.004265,0.001027,0,0.212567,0.000007,106,affectiva,disgust_M,disgust,M
0.051119,0.004265,0.001044,0,0.218658,0.000007,107,affectiva,disgust_M,disgust,M
0.050462,0.004265,0.00104,0,0.217325,0.000007,108,affectiva,disgust_M,disgust,M
0.053038,0.004266,0.001063,0,0.225854,0.000007,109,affectiva,disgust_M,disgust,M
0.054091,0.004267,0.001072,0,0.229026,0.000006,110,affectiva,disgust_M,disgust,M
0.052888,0.004266,0.001064,0,0.226128,0.000007,111,affectiva,disgust_M,disgust,M
0.051816,0.004267,0.001055,0,0.223108,0.000007,112,affectiva,disgust_M,disgust,M
0.054183,0.004269,0.001074,0,0.230144,0.000006,113,affectiva,disgust_M,disgust,M
0.055339,0.00427,0.001084,0,0.233757,0.000006,114,affectiva,disgust_M,disgust,M
0.057252,0.004268,0.001101,0,0.240147,0.000006,115,affectiva,disgust_M,disgust,M
0.0582,0.004266,0.001109,0,0.243233,0.000006,116,affectiva,disgust_M,disgust,M
0.058847,0.004266,0.001113,0,0.245023,0.000006,117,affectiva,disgust_M,disgust,M
0.058462,0.004266,0.00111,0,0.243995,0.000006,118,affectiva,disgust_M,disgust,M
0.057249,0.004265,0.001099,0,0.240068,0.000006,119,affectiva,disgust_M,disgust,M
0.056366,0.004265,0.001092,0,0.2372,0.000006,120,affectiva,disgust_M,disgust,M
0.057012,0.004265,0.001095,0,0.238666,0.000006,121,affectiva,disgust_M,disgust,M
0.056154,0.004265,0.001089,0,0.236466,0.000006,122,affectiva,disgust_M,disgust,M
0.056514,0.004264,0.001094,0,0.238176,0.000006,123,affectiva,disgust_M,disgust,M
0.057124,0.004263,0.001097,0,0.239429,0.000006,124,affectiva,disgust_M,disgust,M
0.056827,0.004263,0.001093,0,0.238036,0.000006,125,affectiva,disgust_M,disgust,M
0.050952,0.004262,0.001043,0,0.219777,0.000007,126,affectiva,disgust_M,disgust,M
0.04577,0.004262,0.000997,0,0.202628,0.000007,127,affectiva,disgust_M,disgust,M
0.038973,0.004262,0.000932,0,0.179269,0.000008,128,affectiva,disgust_M,disgust,M
0.031503,0.004262,0.000854,0,0.152279,0.00001,129,affectiva,disgust_M,disgust,M
0.028743,0.004261,0.000824,0,0.141944,0.00001,130,affectiva,disgust_M,disgust,M
0.0253,0.004261,0.000781,0,0.128015,0.000011,131,affectiva,disgust_M,disgust,M
0.021989,0.004261,0.000738,0,0.114274,0.000013,132,affectiva,disgust_M,disgust,M
0.019807,0.004261,0.000708,0,0.105132,0.000014,133,affectiva,disgust_M,disgust,M
0.018569,0.00426,0.00069,0,0.099879,0.000014,134,affectiva,disgust_M,disgust,M
0.01779,0.00426,0.000678,0,0.096326,0.000015,135,affectiva,disgust_M,disgust,M
0.015742,0.00426,0.000644,0,0.086806,0.000016,136,affectiva,disgust_M,disgust,M
0.014353,0.00426,0.000621,0,0.080534,0.000017,137,affectiva,disgust_M,disgust,M
0.013486,0.00426,0.000605,0,0.076352,0.000018,138,affectiva,disgust_M,disgust,M
0.018834,0.00426,0.000694,0,0.10108,0.000014,139,affectiva,disgust_M,disgust,M
0.019582,0.00426,0.000706,0,0.104656,0.000014,140,affectiva,disgust_M,disgust,M
0.023916,0.00426,0.000767,0,0.123178,0.000012,141,affectiva,disgust_M,disgust,M
0.028596,0.004259,0.000824,0,0.141837,0.00001,142,affectiva,disgust_M,disgust,M
0.030287,0.004259,0.000843,0,0.148008,0.00001,143,affectiva,disgust_M,disgust,M
0.030549,0.004259,0.000846,0,0.149105,0.00001,144,affectiva,disgust_M,disgust,M
0.033442,0.004259,0.000878,0,0.159797,0.000009,145,affectiva,disgust_M,disgust,M
0.035168,0.004259,0.000896,0,0.166023,0.000009,146,affectiva,disgust_M,disgust,M
0.034384,0.004259,0.000887,0,0.163098,0.000009,147,affectiva,disgust_M,disgust,M
0.030437,0.004259,0.000844,0,0.148282,0.00001,148,affectiva,disgust_M,disgust,M
0.030425,0.004259,0.000844,0,0.1482,0.00001,149,affectiva,disgust_M,disgust,M
0.030872,0.004258,0.000849,0,0.149754,0.00001,150,affectiva,disgust_M,disgust,M
0.030367,0.004258,0.000843,0,0.147811,0.00001,151,affectiva,disgust_M,disgust,M
0.028647,0.004258,0.000823,0,0.14102,0.00001,152,affectiva,disgust_M,disgust,M
0.03032,0.004258,0.000842,0,0.147323,0.00001,153,affectiva,disgust_M,disgust,M
0.031659,0.004258,0.000856,0,0.152231,0.00001,154,affectiva,disgust_M,disgust,M
0.032884,0.004258,0.000869,0,0.156683,0.000009,155,affectiva,disgust_M,disgust,M
0.032769,0.00426,0.000868,0,0.156051,0.00001,156,affectiva,disgust_M,disgust,M
0.034955,0.004268,0.000889,0,0.163534,0.000009,157,affectiva,disgust_M,disgust,M
0.034339,0.004348,0.000882,0,0.16094,0.000009,158,affectiva,disgust_M,disgust,M
0.026388,0.006139,0.000791,0,0.130722,0.000011,159,affectiva,disgust_M,disgust,M
0.011093,0.368226,0.000556,0,0.063675,0.000021,160,affectiva,disgust_M,disgust,M
0.003304,0.962567,0.000341,0,0.022239,0.000051,161,affectiva,disgust_M,disgust,M
0.000531,0.971495,0.000164,0.000001,0.004384,0.000189,162,affectiva,disgust_M,disgust,M
0.000134,0.971942,0.000094,0.000004,0.00127,0.000512,163,affectiva,disgust_M,disgust,M
0.00005,0.972009,0.000063,0.000009,0.000525,0.001048,164,affectiva,disgust_M,disgust,M
0.000031,0.972071,0.00005,0.000014,0.00033,0.001544,165,affectiva,disgust_M,disgust,M
0.000026,0.972153,0.000043,0.000016,0.000266,0.001885,166,affectiva,disgust_M,disgust,M
0.000025,0.972309,0.000038,0.000018,0.000243,0.002132,167,affectiva,disgust_M,disgust,M
0.000026,0.972634,0.000032,0.000018,0.000231,0.002442,168,affectiva,disgust_M,disgust,M
0.000027,0.973273,0.000024,0.000019,0.000217,0.003072,169,affectiva,disgust_M,disgust,M
0.000026,0.974468,0.000014,0.00002,0.000193,0.004501,170,affectiva,disgust_M,disgust,M
0.000027,0.977096,0.000008,0.000023,0.000149,0.007884,171,affectiva,disgust_M,disgust,M
0.000038,0.981183,0.000004,0.000029,0.000099,0.015165,172,affectiva,disgust_M,disgust,M
0.000068,0.986378,0.000003,0.00004,0.000054,0.031254,173,affectiva,disgust_M,disgust,M
0.000144,0.991034,0.000002,0.000061,0.000025,0.064311,174,affectiva,disgust_M,disgust,M
0.000245,0.993476,0.000002,0.000083,0.000014,0.102861,175,affectiva,disgust_M,disgust,M
0.000331,0.994876,0.000001,0.000098,0.00001,0.137983,176,affectiva,disgust_M,disgust,M
0.000377,0.995824,0.000001,0.000104,0.000008,0.158983,177,affectiva,disgust_M,disgust,M
0.000403,0.996869,0.000001,0.000108,0.000008,0.168211,178,affectiva,disgust_M,disgust,M
0.00041,0.99806,0.000001,0.000105,0.000008,0.175138,179,affectiva,disgust_M,disgust,M
0.000428,0.998826,0.000001,0.000104,0.000008,0.17351,180,affectiva,disgust_M,disgust,M
0.000449,0.999264,0.000001,0.000104,0.000008,0.169988,181,affectiva,disgust_M,disgust,M
0.000471,0.999437,0.000001,0.000105,0.000008,0.165585,182,affectiva,disgust_M,disgust,M
0.00049,0.999464,0.000002,0.000105,0.000008,0.161879,183,affectiva,disgust_M,disgust,M
0.000506,0.999344,0.000002,0.000106,0.000008,0.158866,184,affectiva,disgust_M,disgust,M
0.000522,0.999186,0.000002,0.000107,0.000008,0.155745,185,affectiva,disgust_M,disgust,M
0.000528,0.998841,0.000002,0.000108,0.000008,0.153874,186,affectiva,disgust_M,disgust,M
0.000533,0.998459,0.000002,0.000108,0.000008,0.151971,187,affectiva,disgust_M,disgust,M
0.000536,0.998071,0.000002,0.000108,0.000008,0.149811,188,affectiva,disgust_M,disgust,M
0.000534,0.997533,0.000002,0.000108,0.000009,0.147122,189,affectiva,disgust_M,disgust,M
0.000525,0.997144,0.000002,0.000106,0.000009,0.143219,190,affectiva,disgust_M,disgust,M
0.000504,0.996753,0.000002,0.000103,0.00001,0.137888,191,affectiva,disgust_M,disgust,M
0.000477,0.996381,0.000002,0.000099,0.00001,0.129924,192,affectiva,disgust_M,disgust,M
0.000416,0.995818,0.000002,0.000092,0.000012,0.11707,193,affectiva,disgust_M,disgust,M
0.000328,0.994885,0.000002,0.00008,0.000015,0.097353,194,affectiva,disgust_M,disgust,M
0.000216,0.9933,0.000002,0.000064,0.000023,0.071277,195,affectiva,disgust_M,disgust,M
0.000122,0.990536,0.000002,0.000047,0.000041,0.045207,196,affectiva,disgust_M,disgust,M
0.000061,0.985878,0.000002,0.000032,0.000083,0.025221,197,affectiva,disgust_M,disgust,M
0.000051,0.981578,0.000003,0.000025,0.000131,0.016059,198,affectiva,disgust_M,disgust,M
0.000055,0.978105,0.000004,0.000021,0.000178,0.010775,199,affectiva,disgust_M,disgust,M
0.000052,0.975704,0.000006,0.000019,0.000213,0.007318,200,affectiva,disgust_M,disgust,M
0.00006,0.974593,0.000009,0.000018,0.000229,0.005352,201,affectiva,disgust_M,disgust,M
0.000064,0.974187,0.000014,0.000018,0.000238,0.003967,202,affectiva,disgust_M,disgust,M
0.000063,0.973989,0.000021,0.000017,0.000243,0.003069,203,affectiva,disgust_M,disgust,M
0.000068,0.9739,0.000028,0.000017,0.000248,0.002535,204,affectiva,disgust_M,disgust,M
0.000074,0.973745,0.000035,0.000017,0.000254,0.002215,205,affectiva,disgust_M,disgust,M
0.000097,0.97363,0.000038,0.000017,0.000256,0.002112,206,affectiva,disgust_M,disgust,M
0.000118,0.973673,0.00004,0.000017,0.000261,0.002019,207,affectiva,disgust_M,disgust,M
0.000141,0.973582,0.00004,0.000016,0.000267,0.001982,208,affectiva,disgust_M,disgust,M
0.000155,0.973691,0.00004,0.000016,0.00027,0.001969,209,affectiva,disgust_M,disgust,M
0.000201,0.97375,0.00004,0.000016,0.000274,0.001937,210,affectiva,disgust_M,disgust,M
0.000267,0.973695,0.000041,0.000015,0.000287,0.001851,211,affectiva,disgust_M,disgust,M
0.000316,0.973793,0.000042,0.000015,0.000298,0.00181,212,affectiva,disgust_M,disgust,M
0.000366,0.974006,0.000043,0.000014,0.00031,0.001756,213,affectiva,disgust_M,disgust,M
0.000424,0.974158,0.000045,0.000013,0.000343,0.001609,214,affectiva,disgust_M,disgust,M
0.000445,0.974293,0.000047,0.000013,0.000357,0.001556,215,affectiva,disgust_M,disgust,M
0.000493,0.974368,0.000048,0.000012,0.000379,0.001481,216,affectiva,disgust_M,disgust,M
0.000533,0.974344,0.00005,0.000011,0.000397,0.00142,217,affectiva,disgust_M,disgust,M
0.000557,0.974347,0.000051,0.000011,0.000408,0.001381,218,affectiva,disgust_M,disgust,M
0.000541,0.974401,0.000052,0.000011,0.000421,0.001343,219,affectiva,disgust_M,disgust,M
0.000556,0.974586,0.000054,0.00001,0.000454,0.00126,220,affectiva,disgust_M,disgust,M
0.00066,0.974873,0.000059,0.000009,0.000542,0.001092,221,affectiva,disgust_M,disgust,M
0.000765,0.975171,0.000063,0.000008,0.000607,0.000992,222,affectiva,disgust_M,disgust,M
0.000732,0.975459,0.000064,0.000008,0.000625,0.000964,223,affectiva,disgust_M,disgust,M
0.000742,0.975792,0.000066,0.000007,0.000665,0.000912,224,affectiva,disgust_M,disgust,M
0.000967,0.976079,0.000074,0.000006,0.000833,0.000752,225,affectiva,disgust_M,disgust,M
0.00117,0.976608,0.000078,0.000005,0.000947,0.000675,226,affectiva,disgust_M,disgust,M
0.001605,0.976905,0.000086,0.000004,0.001184,0.000566,227,affectiva,disgust_M,disgust,M
0.002019,0.97721,0.000091,0.000004,0.001358,0.00051,228,affectiva,disgust_M,disgust,M
0.002713,0.977313,0.000105,0.000003,0.001818,0.000402,229,affectiva,disgust_M,disgust,M
0.005327,0.97716,0.000134,0.000002,0.003207,0.000255,230,affectiva,disgust_M,disgust,M
0.00891,0.976617,0.000168,0.000001,0.005322,0.000171,231,affectiva,disgust_M,disgust,M
0.02323,0.974377,0.000244,0.000001,0.012418,0.000087,232,affectiva,disgust_M,disgust,M
0.039467,0.969631,0.000302,0,0.019877,0.000059,233,affectiva,disgust_M,disgust,M
0.054855,0.96123,0.000356,0,0.028347,0.000044,234,affectiva,disgust_M,disgust,M
0.08061,0.949357,0.000442,0,0.045596,0.00003,235,affectiva,disgust_M,disgust,M
0.143774,0.932054,0.000589,0,0.084659,0.000018,236,affectiva,disgust_M,disgust,M
0.202985,0.907207,0.00073,0,0.130337,0.000012,237,affectiva,disgust_M,disgust,M
0.236572,0.868011,0.000827,0,0.165067,0.00001,238,affectiva,disgust_M,disgust,M
0.246104,0.8419,0.000899,0,0.192758,0.000008,239,affectiva,disgust_M,disgust,M
0.258691,0.78423,0.000966,0,0.220459,0.000007,240,affectiva,disgust_M,disgust,M
0.250672,0.688469,0.001007,0,0.238792,0.000007,241,affectiva,disgust_M,disgust,M
0.258185,0.630658,0.001031,0,0.249204,0.000006,242,affectiva,disgust_M,disgust,M
0.230131,0.59993,0.00103,0,0.2498,0.000006,243,affectiva,disgust_M,disgust,M
0.241817,0.603236,0.001041,0,0.256706,0.000006,244,affectiva,disgust_M,disgust,M
0.22974,0.583724,0.001035,0,0.256545,0.000006,245,affectiva,disgust_M,disgust,M
0.226193,0.513703,0.001039,0,0.260939,0.000006,246,affectiva,disgust_M,disgust,M
0.22668,0.532031,0.001036,0,0.26138,0.000006,247,affectiva,disgust_M,disgust,M
0.235047,0.498622,0.001052,0,0.270426,0.000006,248,affectiva,disgust_M,disgust,M
0.250144,0.483057,0.001057,0,0.273685,0.000006,249,affectiva,disgust_M,disgust,M
0.245797,0.478228,0.001048,0,0.271498,0.000006,250,affectiva,disgust_M,disgust,M
0.00002,0.004248,0.000047,0.000018,0.000238,0.001946,1,affectiva,fear_F,fear,F
0.000021,0.004235,0.000054,0.000018,0.000227,0.001979,2,affectiva,fear_F,fear,F
0.000023,0.004234,0.00007,0.000018,0.000209,0.002031,3,affectiva,fear_F,fear,F
0.000023,0.004244,0.000072,0.000018,0.000206,0.002035,4,affectiva,fear_F,fear,F
0.000022,0.004241,0.00006,0.000018,0.00022,0.001999,5,affectiva,fear_F,fear,F
0.000022,0.004244,0.00006,0.000018,0.00022,0.001997,6,affectiva,fear_F,fear,F
0.000021,0.004248,0.000056,0.000018,0.000225,0.001985,7,affectiva,fear_F,fear,F
0.000021,0.00425,0.000052,0.000018,0.000229,0.001976,8,affectiva,fear_F,fear,F
0.00002,0.00425,0.000051,0.000018,0.000232,0.001972,9,affectiva,fear_F,fear,F
0.00002,0.00425,0.00005,0.000018,0.000233,0.001968,10,affectiva,fear_F,fear,F
0.00002,0.004249,0.000049,0.000018,0.000234,0.001963,11,affectiva,fear_F,fear,F
0.00002,0.004248,0.000049,0.000018,0.000235,0.001961,12,affectiva,fear_F,fear,F
0.00002,0.004245,0.000049,0.000018,0.000235,0.001959,13,affectiva,fear_F,fear,F
0.00002,0.004246,0.000048,0.000018,0.000236,0.001959,14,affectiva,fear_F,fear,F
0.00002,0.004249,0.000048,0.000018,0.000236,0.001956,15,affectiva,fear_F,fear,F
0.00002,0.00425,0.000047,0.000018,0.000237,0.001953,16,affectiva,fear_F,fear,F
0.00002,0.00425,0.000047,0.000018,0.000238,0.001952,17,affectiva,fear_F,fear,F
0.00002,0.004252,0.000047,0.000018,0.000238,0.00195,18,affectiva,fear_F,fear,F
0.00002,0.004251,0.000047,0.000018,0.000238,0.001951,19,affectiva,fear_F,fear,F
0.00002,0.00425,0.000047,0.000018,0.000238,0.00195,20,affectiva,fear_F,fear,F
0.00002,0.004247,0.000047,0.000018,0.000237,0.001948,21,affectiva,fear_F,fear,F
0.00002,0.004247,0.000047,0.000018,0.000237,0.001947,22,affectiva,fear_F,fear,F
0.00002,0.004246,0.000047,0.000018,0.000236,0.001948,23,affectiva,fear_F,fear,F
0.00002,0.004249,0.000048,0.000018,0.000236,0.001949,24,affectiva,fear_F,fear,F
0.00002,0.00425,0.000048,0.000018,0.000235,0.001951,25,affectiva,fear_F,fear,F
0.00002,0.004253,0.000048,0.000018,0.000235,0.001952,26,affectiva,fear_F,fear,F
0.00002,0.004251,0.000048,0.000018,0.000234,0.001951,27,affectiva,fear_F,fear,F
0.00002,0.004249,0.000048,0.000018,0.000234,0.001951,28,affectiva,fear_F,fear,F
0.00002,0.004248,0.000048,0.000018,0.000234,0.001951,29,affectiva,fear_F,fear,F
0.00002,0.004247,0.000048,0.000018,0.000234,0.00195,30,affectiva,fear_F,fear,F
0.00002,0.004245,0.000049,0.000018,0.000233,0.001953,31,affectiva,fear_F,fear,F
0.00002,0.004246,0.000048,0.000018,0.000234,0.001951,32,affectiva,fear_F,fear,F
0.00002,0.004248,0.000048,0.000018,0.000234,0.001951,33,affectiva,fear_F,fear,F
0.00002,0.00425,0.000049,0.000018,0.000233,0.001952,34,affectiva,fear_F,fear,F
0.00002,0.004251,0.000049,0.000018,0.000234,0.001952,35,affectiva,fear_F,fear,F
0.00002,0.004251,0.000048,0.000018,0.000234,0.00195,36,affectiva,fear_F,fear,F
0.00002,0.004243,0.000049,0.000018,0.000234,0.001952,37,affectiva,fear_F,fear,F
0.00002,0.004239,0.00005,0.000018,0.000232,0.001956,38,affectiva,fear_F,fear,F
0.000021,0.004224,0.000055,0.000018,0.000224,0.00198,39,affectiva,fear_F,fear,F
0.000023,0.00423,0.000075,0.000018,0.000202,0.00205,40,affectiva,fear_F,fear,F
0.000028,0.004222,0.00013,0.000018,0.000168,0.002175,41,affectiva,fear_F,fear,F
0.000039,0.00422,0.000355,0.000018,0.000119,0.002414,42,affectiva,fear_F,fear,F
0.00009,0.004201,0.00418,0.000018,0.000052,0.003106,43,affectiva,fear_F,fear,F
0.000161,0.004166,0.023649,0.000018,0.000029,0.003724,44,affectiva,fear_F,fear,F
0.000273,0.004134,0.103593,0.000018,0.000017,0.004391,45,affectiva,fear_F,fear,F
0.000436,0.004081,0.317302,0.000018,0.000011,0.0051,46,affectiva,fear_F,fear,F
0.000486,0.004014,0.391264,0.000018,0.000009,0.005387,47,affectiva,fear_F,fear,F
0.000527,0.00392,0.445021,0.000018,0.000008,0.005619,48,affectiva,fear_F,fear,F
0.000528,0.003871,0.461288,0.000018,0.000008,0.005821,49,affectiva,fear_F,fear,F
0.000494,0.003892,0.459417,0.000018,0.000008,0.006003,50,affectiva,fear_F,fear,F
0.000434,0.003489,0.430864,0.000023,0.000007,0.006205,51,affectiva,fear_F,fear,F
0.000294,0.002437,0.340973,0.000061,0.000005,0.006057,52,affectiva,fear_F,fear,F
0.000094,0.000767,0.138082,0.00109,0.000001,0.005876,53,affectiva,fear_F,fear,F
0.000013,0.000109,0.020915,0.124327,0,0.005676,54,affectiva,fear_F,fear,F
0.000002,0.000017,0.003015,0.929206,0,0.005513,55,affectiva,fear_F,fear,F
0.000001,0.000011,0.001128,0.976791,0,0.005139,56,affectiva,fear_F,fear,F
0.000001,0.000009,0.000264,0.986536,0,0.004491,57,affectiva,fear_F,fear,F
0,0.000008,0.000016,0.986188,0,0.003372,58,affectiva,fear_F,fear,F
0,0.000007,0.000001,0.987921,0,0.0024,59,affectiva,fear_F,fear,F
0,0.000008,0,0.986614,0,0.00213,60,affectiva,fear_F,fear,F
0,0.000008,0,0.98411,0,0.002031,61,affectiva,fear_F,fear,F
0,0.00001,0,0.976344,0.000001,0.00201,62,affectiva,fear_F,fear,F
0,0.000011,0,0.967752,0.000001,0.002011,63,affectiva,fear_F,fear,F
0,0.000014,0,0.953854,0.000001,0.002022,64,affectiva,fear_F,fear,F
0,0.000016,0,0.932698,0.000001,0.002026,65,affectiva,fear_F,fear,F
0.000001,0.000021,0,0.89236,0.000001,0.00204,66,affectiva,fear_F,fear,F
0.000001,0.000031,0,0.7829,0.000002,0.002037,67,affectiva,fear_F,fear,F
0.000001,0.000056,0.000001,0.480552,0.000003,0.002033,68,affectiva,fear_F,fear,F
0.000001,0.000097,0.000001,0.191149,0.000006,0.002048,69,affectiva,fear_F,fear,F
0.000002,0.000192,0.000002,0.04167,0.000012,0.002049,70,affectiva,fear_F,fear,F
0.000003,0.000399,0.000004,0.006983,0.000026,0.002053,71,affectiva,fear_F,fear,F
0.000004,0.000705,0.000008,0.001688,0.000048,0.002064,72,affectiva,fear_F,fear,F
0.000005,0.000983,0.000011,0.000736,0.000067,0.002064,73,affectiva,fear_F,fear,F
0.000007,0.001433,0.000016,0.000286,0.000102,0.002087,74,affectiva,fear_F,fear,F
0.000009,0.001938,0.000022,0.000134,0.000139,0.002085,75,affectiva,fear_F,fear,F
0.00001,0.002409,0.000027,0.000077,0.000178,0.002102,76,affectiva,fear_F,fear,F
0.000012,0.002925,0.000033,0.000047,0.000216,0.002099,77,affectiva,fear_F,fear,F
0.000014,0.003331,0.000038,0.000034,0.00025,0.002106,78,affectiva,fear_F,fear,F
0.000015,0.003642,0.000042,0.000027,0.00027,0.002098,79,affectiva,fear_F,fear,F
0.000016,0.00381,0.000044,0.000024,0.000282,0.002097,80,affectiva,fear_F,fear,F
0.000016,0.003914,0.000045,0.000023,0.00029,0.002096,81,affectiva,fear_F,fear,F
0.000016,0.003971,0.000045,0.000022,0.000294,0.002095,82,affectiva,fear_F,fear,F
0.000016,0.004013,0.000046,0.000021,0.000296,0.002091,83,affectiva,fear_F,fear,F
0.000017,0.004052,0.000046,0.000021,0.000298,0.002091,84,affectiva,fear_F,fear,F
0.000017,0.00408,0.000047,0.00002,0.000305,0.0021,85,affectiva,fear_F,fear,F
0.000016,0.004101,0.000047,0.00002,0.000311,0.002109,86,affectiva,fear_F,fear,F
0.000017,0.004106,0.000047,0.00002,0.000304,0.002093,87,affectiva,fear_F,fear,F
0.000017,0.004121,0.000047,0.00002,0.000297,0.002076,88,affectiva,fear_F,fear,F
0.000017,0.004124,0.000046,0.00002,0.000287,0.002054,89,affectiva,fear_F,fear,F
0.000018,0.004131,0.000046,0.00002,0.000286,0.00205,90,affectiva,fear_F,fear,F
0.000018,0.00415,0.000046,0.00002,0.000285,0.002048,91,affectiva,fear_F,fear,F
0.000018,0.004145,0.000046,0.00002,0.000287,0.002052,92,affectiva,fear_F,fear,F
